"","region","station_year","station","fox","cat","potoroo_ln","bandicoot_sb","date_start","date_end","survey_duration","year","latitude","longitude","XGROUPNAME","foxbaits","x","y"
"339","glenelg","M119x2018","M119",1,1,0,1,2018-05-02,2018-06-26,55,2018,-38.21734,141.69134,"Lowland Forests",13,560518.577841666,5769844.32617527
"340","glenelg","M12x2018","M12",1,1,0,0,2018-05-04,2018-06-22,49,2018,-38.17836,141.67991,"Lowland Forests",9,559549.746060371,5774176.86415455
"341","glenelg","M121x2018","M121",1,0,0,0,2018-05-01,2018-06-25,55,2018,-38.22238,141.65153,"Dry Forests",9,557029.715613773,5769310.36421207
"342","glenelg","M122x2018","M122",1,1,0,0,2018-05-01,2018-06-25,55,2018,-38.22621,141.65576,"Dry Forests",10,557396.970141068,5768882.78128475
"343","glenelg","M123x2018","M123",1,0,0,0,2018-05-01,2018-06-25,55,2018,-38.22976,141.6603,"Dry Forests",10,557791.539583947,5768486.05582704
"344","glenelg","M124x2018","M124",0,1,0,1,2018-05-01,2018-06-25,55,2018,-38.22205,141.66762,"Dry Forests",16,558438.384197703,5769336.94856787
"345","glenelg","M125x2018","M125",0,0,0,1,2018-05-01,2018-06-25,55,2018,-38.22197,141.67454,"Heathy Woodlands",15,559044.179697322,5769341.43547364
"346","glenelg","M126x2018","M126",0,0,0,1,2018-05-01,2018-06-22,52,2018,-38.22118,141.67952,"Heathy Woodlands",14,559480.739659386,5769425.90528735
"347","glenelg","M127x2018","M127",1,0,0,0,2018-05-02,2018-06-25,54,2018,-38.22206,141.68598,"Lowland Forests",12,560045.488883013,5769324.09292792
"348","glenelg","M128x2018","M128",0,0,0,0,2018-05-02,2018-06-25,54,2018,-38.22224,141.69159,"Lowland Forests",11,560536.402216535,5769300.4678136
"349","glenelg","M1291x2018","M1291",0,0,0,0,2018-05-06,2018-06-26,51,2018,-38.20274,141.71291,"Lowland Forests",11,562419.265655693,5771449.99877381
"350","glenelg","M13x2018","M13",0,0,0,0,2018-05-04,2018-06-22,49,2018,-38.17719,141.6855,"Lowland Forests",8,560040.310432056,5774303.07809344
"351","glenelg","M130x2018","M130",1,0,0,0,2018-05-01,2018-06-25,55,2018,-38.2318,141.66556,"Dry Forests",11,558250.289045728,5768256.40466057
"352","glenelg","M1301x2018","M1301",1,0,0,1,2018-05-06,2018-06-26,51,2018,-38.19743,141.7106,"Lowland Forests",11,562221.528863309,5772040.73913009
"353","glenelg","M131x2018","M131",1,0,0,1,2018-05-01,2018-06-25,55,2018,-38.22953,141.67103,"Heathy Woodlands",14,558730.8580874,5768504.82407038
"354","glenelg","M1311x2018","M1311",1,0,0,0,2018-05-06,2018-06-26,51,2018,-38.1914,141.71015,"Lowland Forests",10,562187.253483932,5772710.11669427
"355","glenelg","M132x2018","M132",0,0,0,1,2018-05-01,2018-06-25,55,2018,-38.22525,141.67675,"Heathy Woodlands",14,559234.96879571,5768976.08129341
"356","glenelg","M14x2018","M14",0,0,0,0,2018-05-05,2018-06-22,48,2018,-38.17918,141.69022,"Lowland Forests",9,560452.077622025,5774079.20505885
"357","glenelg","M15x2018","M15",1,1,0,0,2018-05-05,2018-06-22,48,2018,-38.17895,141.69695,"Lowland Forests",7,561041.715260725,5774100.31446993
"358","glenelg","M18x2018","M18",0,0,0,0,2018-05-05,2018-06-25,51,2018,-38.18204,141.65093,"Lowland Forests",11,557008.645847428,5773786.76346858
"359","glenelg","M19x2018","M19",0,0,0,0,2018-05-05,2018-06-23,49,2018,-38.18179,141.65631,"Lowland Forests",12,557480.029189309,5773811.17988303
"360","glenelg","M20x2018","M20",0,0,0,0,2018-05-05,2018-06-22,48,2018,-38.1816,141.66224,"Heathy Woodlands",10,557999.538317764,5773828.56748155
"361","glenelg","M21x2018","M21",0,0,0,1,2018-05-03,2018-06-25,53,2018,-38.18168,141.66802,"Heathy Woodlands",9,558505.697062246,5773816.05808142
"362","glenelg","M22x2018","M22",1,0,0,0,2018-05-05,2018-06-22,48,2018,-38.18098,141.67545,"Heathy Woodlands",11,559156.995259718,5773889.01197837
"363","glenelg","M23x2018","M23",0,0,0,0,2018-05-05,2018-06-22,48,2018,-38.18134,141.67896,"Heathy Woodlands",10,559464.117501029,5773846.82119738
"364","glenelg","M24x2018","M24",1,1,0,0,2018-05-04,2018-06-22,49,2018,-38.18176,141.6851,"Lowland Forests",11,560001.527549069,5773796.26194943
"365","glenelg","M26x2018","M26",1,0,0,0,2018-05-05,2018-06-22,48,2018,-38.18216,141.69491,"Lowland Forests",9,560860.371269761,5773745.48260424
"366","glenelg","M3x2018","M3",1,1,0,0,2018-05-02,2018-06-25,54,2018,-38.17439,141.64982,"Dry Forests",5,556917.381464187,5774636.2678665
"367","glenelg","M30x2018","M30",0,0,0,0,2018-05-05,2018-06-22,48,2018,-38.18653,141.65005,"Heathy Woodlands",12,556928.080022668,5773289.10625492
"368","glenelg","M31x2018","M31",0,0,1,0,2018-05-05,2018-06-22,48,2018,-38.18616,141.65625,"Heathy Woodlands",14,557471.340900472,5773326.33371395
"369","glenelg","M32x2018","M32",0,0,1,0,2018-05-05,2018-06-22,48,2018,-38.18536,141.66217,"Heathy Woodlands",13,557990.426838144,5773411.41177236
"370","glenelg","M33x2018","M33",0,0,0,1,2018-05-05,2018-06-22,48,2018,-38.18586,141.6686,"Heathy Woodlands",11,558553.148534669,5773351.89004807
"371","glenelg","M34x2018","M34",0,0,1,1,2018-05-05,2018-06-22,48,2018,-38.18597,141.67291,"Heathy Woodlands",12,558930.515528192,5773336.95282232
"372","glenelg","M35x2018","M35",0,1,1,0,2018-05-05,2018-06-22,48,2018,-38.1859,141.67867,"Heathy Woodlands",13,559435.013616363,5773341.04143353
"373","glenelg","M36x2018","M36",1,0,0,0,2018-05-04,2018-06-22,49,2018,-38.18622,141.68479,"Lowland Forests",12,559970.720707575,5773301.59237137
"374","glenelg","M37x2018","M37",1,0,0,0,2018-05-04,2018-06-22,49,2018,-38.18623,141.69066,"Lowland Forests",12,560484.785619768,5773296.66791722
"375","glenelg","M38x2018","M38",0,0,0,0,2018-05-05,2018-06-22,48,2018,-38.18609,141.69633,"Lowland Forests",12,560981.460325371,5773308.48615401
"376","glenelg","M41x2018","M41",0,0,0,0,2018-05-04,2018-06-22,49,2018,-38.1909,141.64534,"Heathy Woodlands",12,556512.22128742,5772807.10555703
"377","glenelg","M42x2018","M42",0,0,1,0,2018-05-05,2018-06-22,48,2018,-38.19125,141.651,"Heathy Woodlands",12,557007.597936061,5772764.80351906
"378","glenelg","M44x2018","M44",0,1,1,1,2018-05-03,2018-06-26,54,2018,-38.19075,141.66271,"Heathy Woodlands",15,558033.441698139,5772813.01332153
"379","glenelg","M45x2018","M45",1,1,0,0,2018-05-03,2018-06-26,54,2018,-38.1895,141.66653,"Heathy Woodlands",13,558368.959874852,5772949.31088014
"380","glenelg","M46x2018","M46",0,0,0,1,2018-05-05,2018-06-22,48,2018,-38.19058,141.6747,"Heathy Woodlands",16,559083.553465917,5772824.29910825
"381","glenelg","M47x2018","M47",1,1,0,1,2018-05-05,2018-06-22,48,2018,-38.19074,141.67913,"Heathy Woodlands",16,559471.363253975,5772803.71202477
"382","glenelg","M48x2018","M48",0,0,0,1,2018-05-04,2018-06-22,49,2018,-38.19037,141.6852,"Lowland Forests",14,560003.222273533,5772840.85321565
"383","glenelg","M49x2018","M49",0,0,0,0,2018-05-04,2018-06-22,49,2018,-38.19064,141.69085,"Lowland Forests",15,560497.777236134,5772807.22102851
"384","glenelg","M50x2018","M50",0,0,0,0,2018-05-04,2018-06-22,49,2018,-38.19039,141.69652,"Lowland Forests",14,560994.51378805,5772831.24345908
"385","glenelg","M51x2018","M51",1,1,0,0,2018-05-04,2018-06-27,54,2018,-38.19156,141.70239,"Lowland Forests",12,561507.573928264,5772697.54288318
"386","glenelg","M52x2018","M52",1,0,1,0,2018-04-30,2018-06-08,39,2018,-38.19551,141.6354,"Heathy Woodlands",8,555638.262452529,5772301.60745143
"387","glenelg","M53x2018","M53",1,0,0,1,2018-05-03,2018-06-25,53,2018,-38.19531,141.63988,"Heathy Woodlands",11,556030.706974702,5772321.09925942
"388","glenelg","M54x2018","M54",0,0,1,1,2018-05-06,2018-06-22,47,2018,-38.19481,141.64505,"Heathy Woodlands",13,556483.805670875,5772373.43893402
"389","glenelg","M57x2018","M57",0,0,1,0,2018-05-03,2018-06-26,54,2018,-38.19517,141.66315,"Heathy Woodlands",16,558068.462955551,5772322.30552106
"390","glenelg","M58x2018","M58",0,1,0,1,2018-05-03,2018-06-26,54,2018,-38.19461,141.66732,"Heathy Woodlands",17,558434.05875225,5772381.8201304
"391","glenelg","M59x2018","M59",0,0,0,0,2018-05-05,2018-06-21,47,2018,-38.19528,141.67353,"Heathy Woodlands",18,558977.304638247,5772303.54395573
"392","glenelg","M60x2018","M60",0,1,0,1,2018-05-04,2018-06-25,52,2018,-38.19503,141.6802,"Heathy Woodlands",19,559561.569856811,5772327.01670093
"393","glenelg","M61x2018","M61",0,0,0,1,2018-05-04,2018-06-22,49,2018,-38.1948,141.68546,"Lowland Forests",18,560022.354651964,5772349.14259855
"394","glenelg","M62x2018","M62",0,0,0,0,2018-05-04,2018-06-22,49,2018,-38.19502,141.69155,"Lowland Forests",18,560555.449884612,5772320.76927215
"395","glenelg","M63x2018","M63",0,0,0,0,2018-05-04,2018-06-22,49,2018,-38.1949,141.69667,"Lowland Forests",15,561003.887101879,5772330.72559172
"396","glenelg","M65x2018","M65",1,0,0,0,2018-04-30,2018-06-22,53,2018,-38.20002,141.63512,"Heathy Woodlands",8,555610.313905074,5771801.35748333
"397","glenelg","M66x2018","M66",0,0,0,1,2018-05-03,2018-06-25,53,2018,-38.19986,141.64047,"Heathy Woodlands",12,556078.880569413,5771815.88583342
"398","glenelg","M67x2018","M67",0,0,1,0,2018-05-03,2018-06-25,53,2018,-38.20142,141.64458,"Heathy Woodlands",13,556437.547147472,5771640.29628148
"399","glenelg","M68x2018","M68",0,0,0,1,2018-05-03,2018-06-25,53,2018,-38.20054,141.65051,"Heathy Woodlands",16,556957.451556802,5771734.30980001
"400","glenelg","M69x2018","M69",1,0,1,1,2018-05-02,2018-06-25,54,2018,-38.20051,141.65692,"Heathy Woodlands",18,557518.728711799,5771733.67826103
"401","glenelg","M70x2018","M70",0,1,0,0,2018-05-03,2018-06-26,54,2018,-38.1996,141.6625,"Heathy Woodlands",17,558008.030619921,5771831.17061323
"402","glenelg","M71x2018","M71",0,1,1,0,2018-05-03,2018-06-26,54,2018,-38.19958,141.66738,"Heathy Woodlands",19,558435.340524525,5771830.32302082
"403","glenelg","M74x2018","M74",0,0,0,1,2018-05-05,2018-06-22,48,2018,-38.19979,141.68533,"Lowland Forests",16,560006.875578785,5771795.54787859
"404","glenelg","M75x2018","M75",0,0,0,1,2018-05-05,2018-06-22,48,2018,-38.20004,141.69125,"Lowland Forests",16,560525.024412526,5771763.95745358
"405","glenelg","M76x2018","M76",0,0,0,1,2018-05-05,2018-06-22,48,2018,-38.19941,141.69693,"Lowland Forests",16,561022.890081472,5771830.13486803
"406","glenelg","M77x2018","M77",0,0,1,0,2018-05-05,2018-06-22,48,2018,-38.20063,141.70077,"Lowland Forests",15,561358.098873947,5771692.23005255
"407","glenelg","M78x2018","M78",1,1,0,0,2018-04-30,2018-06-26,57,2018,-38.20428,141.63968,"Heathy Woodlands",12,556006.321958431,5771325.93137083
"408","glenelg","M8x2018","M8",1,0,0,0,2018-05-02,2018-06-25,54,2018,-38.17515,141.65709,"Lowland Forests",7,557553.565691307,5774547.45163831
"409","glenelg","M80x2018","M80",0,0,0,1,2018-05-03,2018-06-25,53,2018,-38.20242,141.65073,"Heathy Woodlands",16,556975.249330842,5771525.57424665
"410","glenelg","M81x2018","M81",0,0,1,0,2018-05-02,2018-06-25,54,2018,-38.20402,141.65638,"Heathy Woodlands",17,557468.687403559,5771344.55207765
"411","glenelg","M82x2018","M82",0,0,0,0,2018-05-02,2018-06-25,54,2018,-38.20393,141.66284,"Heathy Woodlands",18,558034.36359094,5771350.51099802
"412","glenelg","M83x2018","M83",1,0,0,0,2018-05-03,2018-06-25,53,2018,-38.20457,141.66759,"Heathy Woodlands",17,558449.738295451,5771276.51165434
"413","glenelg","M84x2018","M84",0,0,0,1,2018-05-06,2018-06-25,50,2018,-38.20375,141.67426,"Heathy Woodlands",17,559034.387719946,5771363.26747545
"414","glenelg","M86x2018","M86",1,0,0,1,2018-05-06,2018-06-22,47,2018,-38.20469,141.68516,"Lowland Forests",18,559987.96929895,5771251.96479381
"415","glenelg","M88x2018","M88",0,0,0,1,2018-05-04,2018-06-26,53,2018,-38.20414,141.69669,"Lowland Forests",16,560997.928693076,5771305.4623032
"416","glenelg","M89x2018","M89",0,0,0,1,2018-05-04,2018-06-26,53,2018,-38.20436,141.70243,"Lowland Forests",14,561500.308955616,5771277.25638382
"417","glenelg","M9x2018","M9",1,0,0,0,2018-05-03,2018-06-25,53,2018,-38.17562,141.66274,"Heathy Woodlands",7,558048.073439337,5774491.77870081
"418","glenelg","M90x2018","M90",1,0,0,0,2018-04-30,2018-06-22,53,2018,-38.20813,141.64012,"Heathy Woodlands",12,556041.893990363,5770898.47840195
"419","glenelg","M91x2018","M91",0,0,0,0,2018-04-30,2018-06-22,53,2018,-38.20866,141.64513,"Heathy Woodlands",12,556480.109509633,5770836.62783471
"420","glenelg","M94x2018","M94",0,0,0,1,2018-04-30,2018-06-25,56,2018,-38.20881,141.66332,"Heathy Woodlands",17,558072.512664773,5770808.73635877
"421","glenelg","M95x2018","M95",0,0,0,1,2018-05-03,2018-06-25,53,2018,-38.20851,141.66846,"Heathy Woodlands",16,558522.755776498,5770838.78869914
"422","glenelg","M96x2018","M96",1,1,0,0,2018-05-02,2018-06-25,54,2018,-38.20931,141.67444,"Heathy Woodlands",18,559045.655962134,5770746.22730856
"423","glenelg","M97x2018","M97",0,0,0,1,2018-05-01,2018-06-25,55,2018,-38.20906,141.68064,"Lowland Forests",17,559588.661433267,5770769.99634045
"424","glenelg","M98x2018","M98",0,1,0,0,2018-05-02,2018-06-25,54,2018,-38.20876,141.68527,"Lowland Forests",16,559994.259446333,5770800.29499812
"425","glenelg","M99x2018","M99",1,1,0,0,2018-05-04,2018-06-26,53,2018,-38.20802,141.68953,"Lowland Forests",14,560367.830908914,5770879.63609596
"426","otways","U001x2017","U001",0,0,0,0,2017-07-07,2017-08-30,54,2017,-38.61594902,143.360458,"Heathy Woodlands",0,705509.514857712,5723197.75551815
"427","otways","U001x2018","U001",0,0,0,0,2018-07-09,2018-09-17,70,2018,-38.61594902,143.360458,"Heathy Woodlands",0,705509.514857712,5723197.75551815
"428","otways","U001x2019","U001",0,0,0,0,2019-06-13,2019-09-10,89,2019,-38.61594902,143.360458,"Heathy Woodlands",0,705509.514857712,5723197.75551815
"429","otways","U002x2017","U002",0,1,0,0,2017-07-07,2017-08-30,54,2017,-38.621556,143.363745,"Heathy Woodlands",0,705779.696096021,5722568.09722802
"430","otways","U002x2018","U002",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.621556,143.363745,"Heathy Woodlands",0,705779.696096021,5722568.09722802
"431","otways","U002x2019","U002",1,1,0,0,2019-06-13,2019-09-10,89,2019,-38.621556,143.363745,"Heathy Woodlands",0,705779.696096021,5722568.09722802
"432","otways","U003x2017","U003",0,0,1,0,2017-07-08,2017-09-01,55,2017,-38.62764303,143.366916,"Heathy Woodlands",0,706038.357042565,5721885.40972276
"433","otways","U003x2018","U003",0,0,1,0,2018-07-09,2018-09-13,66,2018,-38.62764303,143.366916,"Heathy Woodlands",0,706038.357042565,5721885.40972276
"434","otways","U003x2019","U003",0,0,1,0,2019-06-13,2019-09-10,89,2019,-38.62764303,143.366916,"Heathy Woodlands",0,706038.357042565,5721885.40972276
"435","otways","U004x2017","U004",0,1,0,0,2017-07-07,2017-09-01,56,2017,-38.63319101,143.370148,"Wet or Damp Forests",0,706303.825270104,5721262.40074975
"436","otways","U004x2018","U004",1,1,0,0,2018-07-09,2018-09-13,66,2018,-38.63319101,143.370148,"Wet or Damp Forests",0,706303.825270104,5721262.40074975
"437","otways","U004x2019","U004",1,1,0,0,2019-06-13,2019-09-10,89,2019,-38.63319101,143.370148,"Wet or Damp Forests",0,706303.825270104,5721262.40074975
"438","otways","U005x2017","U005",0,0,0,0,2017-07-08,2017-09-01,55,2017,-38.639014,143.37357,"Wet or Damp Forests",0,706584.997188543,5720608.43059185
"439","otways","U005x2018","U005",0,1,0,0,2018-07-09,2018-09-13,66,2018,-38.639014,143.37357,"Wet or Damp Forests",0,706584.997188543,5720608.43059185
"440","otways","U005x2019","U005",0,1,0,0,2019-06-14,2019-09-10,88,2019,-38.639014,143.37357,"Wet or Damp Forests",0,706584.997188543,5720608.43059185
"441","otways","U006x2017","U006",0,0,0,0,2017-07-08,2017-08-30,53,2017,-38.64510596,143.377627,"Wet or Damp Forests",0,706920.614935416,5719923.16332563
"442","otways","U006x2018","U006",0,0,0,0,2018-07-10,2018-09-12,64,2018,-38.64510596,143.377627,"Wet or Damp Forests",0,706920.614935416,5719923.16332563
"443","otways","U006x2019","U006",0,1,0,0,2019-06-14,2019-09-10,88,2019,-38.64510596,143.377627,"Wet or Damp Forests",0,706920.614935416,5719923.16332563
"444","otways","U007x2017","U007",0,1,0,0,2017-07-09,2017-08-30,52,2017,-38.65064196,143.380475,"Wet or Damp Forests",0,707152.551089304,5719302.31526561
"445","otways","U007x2018","U007",0,0,0,0,2018-07-10,2018-09-12,64,2018,-38.65064196,143.380475,"Wet or Damp Forests",0,707152.551089304,5719302.31526561
"446","otways","U007x2019","U007",1,1,0,0,2019-06-14,2019-09-10,88,2019,-38.65064196,143.380475,"Wet or Damp Forests",0,707152.551089304,5719302.31526561
"447","otways","U009x2017","U009",0,0,0,0,2017-07-07,2017-08-30,54,2017,-38.61358297,143.367547,"Heathy Woodlands",0,706133.561299409,5723444.44748162
"448","otways","U009x2018","U009",1,0,0,0,2018-07-09,2018-09-17,70,2018,-38.61358297,143.367547,"Heathy Woodlands",0,706133.561299409,5723444.44748162
"449","otways","U009x2019","U009",1,0,0,0,2019-06-13,2019-09-10,89,2019,-38.61358297,143.367547,"Heathy Woodlands",0,706133.561299409,5723444.44748162
"450","otways","U010x2017","U010",0,1,0,0,2017-07-07,2017-08-30,54,2017,-38.61925601,143.37038,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,706363.985486,5722808.45641738
"451","otways","U010x2018","U010",0,0,0,0,2018-07-09,2018-09-17,70,2018,-38.61925601,143.37038,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,706363.985486,5722808.45641738
"452","otways","U010x2019","U010",0,1,0,0,2019-06-13,2019-09-10,89,2019,-38.61925601,143.37038,"Riparian Scrubs or Swampy Scrubs and Woodlands",0,706363.985486,5722808.45641738
"453","otways","U011x2017","U011",0,1,0,0,2017-07-08,2017-09-01,55,2017,-38.62491598,143.373758,"Wet or Damp Forests",0,706641.856063604,5722172.67953891
"454","otways","U011x2018","U011",0,1,0,0,2018-07-09,2018-09-17,70,2018,-38.62491598,143.373758,"Wet or Damp Forests",0,706641.856063604,5722172.67953891
"455","otways","U011x2019","U011",0,1,0,0,2019-06-13,2019-09-10,89,2019,-38.62491598,143.373758,"Wet or Damp Forests",0,706641.856063604,5722172.67953891
"456","otways","U013x2017","U013",0,1,1,0,2017-07-08,2017-08-30,53,2017,-38.63910201,143.3827,"Wet or Damp Forests",0,707379.479720009,5720578.0536425
"457","otways","U013x2018","U013",0,0,1,0,2018-07-10,2018-09-12,64,2018,-38.63910201,143.3827,"Wet or Damp Forests",0,707379.479720009,5720578.0536425
"458","otways","U013x2019","U013",0,1,1,0,2019-06-14,2019-09-10,88,2019,-38.63910201,143.3827,"Wet or Damp Forests",0,707379.479720009,5720578.0536425
"459","otways","U014x2017","U014",0,0,0,0,2017-07-08,2017-08-30,53,2017,-38.64256198,143.38452,"Wet or Damp Forests",0,707527.919415145,5720189.92904409
"460","otways","U014x2018","U014",0,0,0,0,2018-07-10,2018-09-12,64,2018,-38.64256198,143.38452,"Wet or Damp Forests",0,707527.919415145,5720189.92904409
"461","otways","U014x2019","U014",1,0,1,0,2019-06-14,2019-09-10,88,2019,-38.64256198,143.38452,"Wet or Damp Forests",0,707527.919415145,5720189.92904409
"462","otways","U015x2017","U015",1,0,0,0,2017-07-08,2017-08-30,53,2017,-38.64788599,143.387396,"Wet or Damp Forests",0,707762.868885328,5719592.52640685
"463","otways","U015x2018","U015",0,1,0,0,2018-07-10,2018-09-12,64,2018,-38.64788599,143.387396,"Wet or Damp Forests",0,707762.868885328,5719592.52640685
"464","otways","U015x2019","U015",0,0,0,0,2019-06-14,2019-09-10,88,2019,-38.64788599,143.387396,"Wet or Damp Forests",0,707762.868885328,5719592.52640685
"465","otways","U017x2017","U017",0,0,0,0,2017-07-10,2017-09-01,53,2017,-38.60952504,143.377165,"Dry Forests",0,706982.739227841,5723873.16340058
"466","otways","U017x2018","U017",0,0,0,0,2018-07-11,2018-09-18,69,2018,-38.60952504,143.377165,"Dry Forests",0,706982.739227841,5723873.16340058
"467","otways","U017x2019","U017",0,1,0,0,2019-06-16,2019-09-12,88,2019,-38.60952504,143.377165,"Dry Forests",0,706982.739227841,5723873.16340058
"468","otways","U023x2017","U023",0,1,0,0,2017-07-08,2017-08-30,53,2017,-38.64537704,143.394526,"Wet or Damp Forests",0,708390.708429297,5719854.80181297
"469","otways","U023x2018","U023",0,1,1,0,2018-07-11,2018-09-21,72,2018,-38.64537704,143.394526,"Wet or Damp Forests",0,708390.708429297,5719854.80181297
"470","otways","U023x2019","U023",1,1,0,0,2019-06-14,2019-09-10,88,2019,-38.64537704,143.394526,"Wet or Damp Forests",0,708390.708429297,5719854.80181297
"471","otways","U024x2017","U024",1,1,1,0,2017-07-08,2017-08-30,53,2017,-38.65116097,143.398734,"Wet or Damp Forests",0,708740.175133397,5719203.2935545
"472","otways","U024x2018","U024",1,1,0,0,2018-07-11,2018-09-13,64,2018,-38.65116097,143.398734,"Wet or Damp Forests",0,708740.175133397,5719203.2935545
"473","otways","U024x2019","U024",1,1,1,0,2019-06-14,2019-09-10,88,2019,-38.65116097,143.398734,"Wet or Damp Forests",0,708740.175133397,5719203.2935545
"474","otways","U025x2017","U025",0,0,0,0,2017-07-10,2017-09-01,53,2017,-38.60862097,143.381433,"Dry Forests",0,707357.010973121,5723963.86504043
"475","otways","U025x2018","U025",0,0,0,0,2018-07-11,2018-09-18,69,2018,-38.60862097,143.381433,"Dry Forests",0,707357.010973121,5723963.86504043
"476","otways","U025x2019","U025",0,1,0,0,2019-06-16,2019-09-12,88,2019,-38.60862097,143.381433,"Dry Forests",0,707357.010973121,5723963.86504043
"477","otways","U026x2017","U026",0,0,0,0,2017-07-10,2017-09-01,53,2017,-38.611648,143.386614,"Dry Forests",0,707799.453541637,5723616.1884209
"478","otways","U026x2018","U026",0,0,0,0,2018-07-11,2018-09-18,69,2018,-38.611648,143.386614,"Dry Forests",0,707799.453541637,5723616.1884209
"479","otways","U026x2019","U026",0,1,0,0,2019-06-16,2019-09-12,88,2019,-38.611648,143.386614,"Dry Forests",0,707799.453541637,5723616.1884209
"480","otways","U027x2017","U027",0,0,0,0,2017-07-10,2017-09-01,53,2017,-38.62030601,143.392597,"Dry Forests",0,708295.395787178,5722641.70841906
"481","otways","U027x2018","U027",0,1,0,1,2018-07-11,2018-09-18,69,2018,-38.62030601,143.392597,"Dry Forests",0,708295.395787178,5722641.70841906
"482","otways","U027x2019","U027",1,1,0,0,2019-06-16,2019-09-12,88,2019,-38.62030601,143.392597,"Dry Forests",0,708295.395787178,5722641.70841906
"483","otways","U032x2017","U032",1,1,0,0,2017-07-12,2017-08-30,49,2017,-38.64851103,143.405476,"Wet or Damp Forests",0,709334.663322247,5719482.02630716
"484","otways","U032x2018","U032",1,1,0,0,2018-07-10,2018-09-12,64,2018,-38.64851103,143.405476,"Wet or Damp Forests",0,709334.663322247,5719482.02630716
"485","otways","U032x2019","U032",1,1,0,0,2019-06-14,2019-09-10,88,2019,-38.64851103,143.405476,"Wet or Damp Forests",0,709334.663322247,5719482.02630716
"486","otways","U033x2017","U033",0,1,0,0,2017-07-10,2017-09-01,53,2017,-38.60628501,143.388047,"Dry Forests",0,707939.728449306,5724208.15420395
"487","otways","U033x2018","U033",0,1,0,0,2018-07-11,2018-09-18,69,2018,-38.60628501,143.388047,"Dry Forests",0,707939.728449306,5724208.15420395
"488","otways","U033x2019","U033",0,1,0,0,2019-06-16,2019-09-12,88,2019,-38.60628501,143.388047,"Dry Forests",0,707939.728449306,5724208.15420395
"489","otways","U034x2017","U034",0,1,0,0,2017-07-10,2017-09-01,53,2017,-38.61124701,143.391149,"Dry Forests",0,708195.52106982,5723650.41146094
"490","otways","U034x2018","U034",0,0,0,0,2018-07-11,2018-09-18,69,2018,-38.61124701,143.391149,"Dry Forests",0,708195.52106982,5723650.41146094
"491","otways","U034x2019","U034",1,0,0,0,2019-06-16,2019-09-12,88,2019,-38.61124701,143.391149,"Dry Forests",0,708195.52106982,5723650.41146094
"492","otways","U035x2017","U035",1,1,0,0,2017-07-10,2017-09-01,53,2017,-38.617097,143.395936,"Lowland Forests",0,708595.422018508,5722990.27466637
"493","otways","U035x2018","U035",0,1,0,0,2018-07-11,2018-09-18,69,2018,-38.617097,143.395936,"Lowland Forests",0,708595.422018508,5722990.27466637
"494","otways","U035x2019","U035",0,1,1,0,2019-06-16,2019-09-12,88,2019,-38.617097,143.395936,"Lowland Forests",0,708595.422018508,5722990.27466637
"495","otways","U036x2017","U036",0,0,0,0,2017-07-10,2017-09-01,53,2017,-38.621108,143.398876,"Wet or Damp Forests",0,708839.778475801,5722538.42261157
"496","otways","U036x2018","U036",0,0,0,1,2018-07-11,2018-09-18,69,2018,-38.621108,143.398876,"Wet or Damp Forests",0,708839.778475801,5722538.42261157
"497","otways","U036x2019","U036",0,0,0,1,2019-06-16,2019-09-12,88,2019,-38.621108,143.398876,"Wet or Damp Forests",0,708839.778475801,5722538.42261157
"498","otways","U037x2017","U037",0,0,0,0,2017-07-12,2017-09-01,51,2017,-38.62863402,143.402929,"Wet or Damp Forests",0,709170.788138921,5721693.90693107
"499","otways","U037x2018","U037",0,0,0,0,2018-07-12,2018-09-18,68,2018,-38.62863402,143.402929,"Wet or Damp Forests",0,709170.788138921,5721693.90693107
"500","otways","U037x2019","U037",1,1,0,0,2019-06-16,2019-09-12,88,2019,-38.62863402,143.402929,"Wet or Damp Forests",0,709170.788138921,5721693.90693107
"501","otways","U038x2017","U038",0,1,0,0,2017-07-10,2017-09-01,53,2017,-38.633234,143.406952,"Wet or Damp Forests",0,709507.631730058,5721174.19138589
"502","otways","U038x2018","U038",0,1,0,0,2018-07-12,2018-09-18,68,2018,-38.633234,143.406952,"Wet or Damp Forests",0,709507.631730058,5721174.19138589
"503","otways","U038x2019","U038",0,1,0,0,2019-06-15,2019-09-12,89,2019,-38.633234,143.406952,"Wet or Damp Forests",0,709507.631730058,5721174.19138589
"504","otways","U039x2017","U039",1,1,0,0,2017-07-10,2017-09-01,53,2017,-38.63884099,143.408661,"Wet or Damp Forests",0,709640.063476158,5720547.98847961
"505","otways","U039x2018","U039",1,1,0,0,2018-07-12,2018-09-18,68,2018,-38.63884099,143.408661,"Wet or Damp Forests",0,709640.063476158,5720547.98847961
"506","otways","U039x2019","U039",1,1,0,1,2019-06-15,2019-09-12,89,2019,-38.63884099,143.408661,"Wet or Damp Forests",0,709640.063476158,5720547.98847961
"507","otways","U044x2017","U044",0,1,0,0,2017-07-12,2017-09-01,51,2017,-38.620404,143.406915,"Wet or Damp Forests",0,709541.774003447,5722598.22350188
